Row,Name,Count,crank1,crankx
3362,RAFFI ,5,+1323Ê ,Ê:Ê
3362,RAHIB ,5,+1323Ê ,Ê:Ê
3362,RAIYAAN ,5,+460Ê ,Ê:Ê
3362,RAKEEM ,5,+1323Ê ,-1291Ê
3362,RANBIR ,5,-1307Ê ,Ê:Ê
3362,RAND ,5,+1323Ê ,Ê:Ê
3362,RANULPH ,5,-1307Ê ,Ê:Ê
3362,RAQEEB ,5,+460Ê ,Ê:Ê
3362,RASMUS ,5,-47Ê ,-783Ê
3362,RAYNE ,5,-408Ê ,+290Ê
3362,REUBYN ,5,-408Ê ,Ê:Ê
3362,REY ,5,+460Ê ,Ê:Ê
3362,RHYAN ,5,+1323Ê ,-783Ê
3362,RICARDS ,5,+1323Ê ,Ê:Ê
3362,RILEY-JAI ,5,+460Ê ,Ê:Ê
3362,RILEY-JOHN ,5,-47Ê ,Ê:Ê
3362,RISHIK ,5,Ê:Ê ,Ê:Ê
3362,RITHVIK ,5,-408Ê ,Ê:Ê
3362,RITVIK ,5,Ê:Ê ,+290Ê
3362,RIVERS ,5,+460Ê ,-352Ê
3362,ROCO ,5,Ê:Ê ,Ê:Ê
3362,ROEL ,5,Ê:Ê ,Ê:Ê
3362,ROLLO ,5,Ê:Ê ,-1483Ê
3362,ROMA ,5,+460Ê ,Ê:Ê
3362,RONIT ,5,+460Ê ,-1057Ê
3362,ROSHAAN ,5,+1323Ê ,-1483Ê
3362,ROYSTON ,5,+1323Ê ,-352Ê
3362,RUSTAM ,5,-47Ê ,Ê:Ê
3362,RYLAND ,5,Ê:Ê ,Ê:Ê
3362,SAAHIR ,5,Ê:Ê ,Ê:Ê
3362,SAAM ,5,Ê:Ê ,Ê:Ê
3362,SAFEER ,5,+1323Ê ,-1483Ê
3362,SAFIULLAH ,5,-47Ê ,Ê:Ê
3362,SAHIBJOT ,5,Ê:Ê ,Ê:Ê
3362,SAIFAAN ,5,Ê:Ê ,Ê:Ê
3362,SAIMON ,5,-47Ê ,Ê:Ê
3362,SAJAN ,5,+460Ê ,+290Ê
3362,SAKARIYA ,5,Ê:Ê ,-1057Ê
3362,SALAHUDIN ,5,Ê:Ê ,Ê:Ê
3362,SALEM ,5,-702Ê ,-1483Ê
3362,SANAD ,5,-702Ê ,Ê:Ê
3362,SANJAY ,5,-47Ê ,-2081Ê
3362,SANVEER ,5,Ê:Ê ,Ê:Ê
3362,SASCHA ,5,+460Ê ,+290Ê
3362,SEHAJDEEP ,5,+460Ê ,Ê:Ê
3362,SELBY ,5,Ê:Ê ,Ê:Ê
3362,SEWERYN ,5,-1442Ê ,Ê:Ê
3362,SHAHEEM ,5,-47Ê ,Ê:Ê
3362,SHAILEN ,5,+1323Ê ,Ê:Ê
3362,SHAYLEN ,5,+460Ê ,Ê:Ê
3362,SHAYON ,5,+460Ê ,Ê:Ê
3362,SHEIK ,5,-47Ê ,-1951Ê
3362,SHERIFF ,5,+460Ê ,-783Ê
3362,SHOAIB ,5,-1958Ê ,-2571Ê
3362,SHOLTO ,5,+460Ê ,+290Ê
3362,SIDDHANT ,5,-959Ê ,-352Ê
3362,SIDHARTH ,5,+460Ê ,+290Ê
3362,SIYAM ,5,Ê:Ê ,Ê:Ê
3362,SIYAR ,5,Ê:Ê ,-1057Ê
3362,SKYLAR ,5,-47Ê ,Ê:Ê
3362,STANLEE ,5,Ê:Ê ,Ê:Ê
3362,SUKHPREET ,5,Ê:Ê ,Ê:Ê
3362,SURYA ,5,-702Ê ,-1629Ê
3362,SYRUS ,5,-408Ê ,Ê:Ê
3362,TAHER ,5,Ê:Ê ,-352Ê
3362,TAHSIN ,5,-47Ê ,Ê:Ê
3362,TAIWO ,5,-1307Ê ,-1291Ê
3362,TALAL ,5,-1146Ê ,-1057Ê
3362,TANISH ,5,-1442Ê ,Ê:Ê
3362,TANUSH ,5,-1307Ê ,Ê:Ê
3362,TARANVEER ,5,-408Ê ,Ê:Ê
3362,TARIK ,5,Ê:Ê ,-2362Ê
3362,TATUM ,5,Ê:Ê ,Ê:Ê
3362,TAURAS ,5,Ê:Ê ,Ê:Ê
3362,TAWHEED ,5,+460Ê ,Ê:Ê
3362,TEILO ,5,-408Ê ,-1057Ê
3362,TEMITAYO ,5,-408Ê ,-352Ê
3362,TENNYSON ,5,-702Ê ,Ê:Ê
3362,THEHAN ,5,Ê:Ê ,Ê:Ê
3362,THELONIOUS ,5,Ê:Ê ,-352Ê
3362,THERON ,5,Ê:Ê ,+290Ê
3362,THIBAUT ,5,Ê:Ê ,Ê:Ê
3362,THIVEN ,5,Ê:Ê ,Ê:Ê
3362,TIMON ,5,Ê:Ê ,+290Ê
3362,TIMURS ,5,-408Ê ,Ê:Ê
3362,TOBENNA ,5,-408Ê ,-352Ê
3362,TOR ,5,-47Ê ,-1483Ê
3362,TOREN ,5,-408Ê ,Ê:Ê
3362,TORSTEN ,5,+1323Ê ,Ê:Ê
3362,TREMAINE ,5,-959Ê ,-1291Ê
3362,TREMAYNE ,5,+1323Ê ,+290Ê
3362,TREYVON ,5,-702Ê ,+290Ê
3362,TYLA ,5,-1146Ê ,-2520Ê
3362,UGONNA ,5,+1323Ê ,+290Ê
3362,UMAYR ,5,+460Ê ,-2201Ê
3362,URI ,5,+1323Ê ,Ê:Ê
3362,UZZIAH ,5,Ê:Ê ,Ê:Ê
3362,VASCO ,5,Ê:Ê ,+290Ê
3362,VICTORY ,5,-408Ê ,-352Ê
3362,VIET ,5,+1323Ê ,-352Ê
3362,VIKRAM ,5,-959Ê ,-2251Ê
3362,VILIAM ,5,Ê:Ê ,Ê:Ê
3362,VINCENTAS ,5,Ê:Ê ,Ê:Ê
3362,VIYAAN ,5,Ê:Ê ,Ê:Ê
3362,WAFI ,5,Ê:Ê ,Ê:Ê
3362,WALKER ,5,+460Ê ,Ê:Ê
3362,WAQAS ,5,Ê:Ê ,-1863Ê
3362,WARSAME ,5,Ê:Ê ,Ê:Ê
3362,WEN ,5,-47Ê ,Ê:Ê
3362,WESTLEY ,5,+460Ê ,-783Ê
3362,WILIAM ,5,+460Ê ,-1951Ê
3362,WILLIAMS ,5,+460Ê ,Ê:Ê
3362,WILLOW ,5,Ê:Ê ,Ê:Ê
3362,WREN ,5,+460Ê ,Ê:Ê
3362,YAAKOV ,5,-408Ê ,-1057Ê
3362,YACOB ,5,-959Ê ,Ê:Ê
3362,YACQUB ,5,-47Ê ,Ê:Ê
3362,YAKOUB ,5,Ê:Ê ,Ê:Ê
3362,YASSIR ,5,-1146Ê ,-1291Ê
3362,YAVOR ,5,Ê:Ê ,Ê:Ê
3362,YESHAYA ,5,Ê:Ê ,-783Ê
3362,YICHEN ,5,-47Ê ,Ê:Ê
3362,YITZI ,5,Ê:Ê ,Ê:Ê
3362,YOSEPH ,5,-408Ê ,-783Ê
3362,YUAN ,5,-47Ê ,Ê:Ê
3362,YUVI ,5,Ê:Ê ,Ê:Ê
3362,ZAHRAN ,5,Ê:Ê ,Ê:Ê
3362,ZAIRE ,5,Ê:Ê ,Ê:Ê
3362,ZAKARI ,5,-959Ê ,-352Ê
3362,ZAKARIYE ,5,Ê:Ê ,-1629Ê
3362,ZAROON ,5,-1146Ê ,Ê:Ê
3362,ZARYAB ,5,+1323Ê ,Ê:Ê
3362,ZEKI ,5,-408Ê ,-1291Ê
3362,ZEVI ,5,-408Ê ,Ê:Ê
3362,ZIYAN ,5,Ê:Ê ,Ê:Ê
3362,ZOHAAN ,5,Ê:Ê ,Ê:Ê
3362,ZOHAIR ,5,-47Ê ,Ê:Ê
3362,ZYON ,5,+1323Ê ,+290Ê
3895,A-JAY ,4,-1492Ê ,-2016Ê
3895,AADVIK ,4,Ê:Ê ,Ê:Ê
3895,AAKASH ,4,-73Ê ,-2016Ê
3895,AAREZ ,4,+790Ê ,Ê:Ê
3895,AARIV ,4,-941Ê ,Ê:Ê
3895,AARYAV ,4,-580Ê ,Ê:Ê
3895,AAVAI ,4,Ê:Ê ,Ê:Ê
3895,ABDUL-HAADI ,4,-580Ê ,Ê:Ê
3895,ABDULKARIM ,4,Ê:Ê ,-243Ê
3895,ABDULQADIR ,4,-580Ê ,-243Ê
3895,ABDULSAMAD ,4,-73Ê ,Ê:Ê
3895,ABDUR-REHMAN ,4,-73Ê ,Ê:Ê
3895,ABDUS ,4,-1492Ê ,-1316Ê
3895,ABENEZER ,4,Ê:Ê ,Ê:Ê
3895,ABRIEL ,4,Ê:Ê ,Ê:Ê
3895,ACHILLES ,4,+790Ê ,Ê:Ê
3895,ADAM-JUNIOR ,4,+790Ê ,Ê:Ê
3895,ADAR ,4,-1492Ê ,Ê:Ê
3895,ADHIRAJ ,4,Ê:Ê ,Ê:Ê
3895,ADIAN ,4,Ê:Ê ,Ê:Ê
3895,ADIY ,4,Ê:Ê ,Ê:Ê
3895,ADNAAN ,4,+790Ê ,-2817Ê
3895,ADONIS ,4,-580Ê ,-1316Ê
3895,ADRIJUS ,4,-580Ê ,Ê:Ê
3895,AFFAAN ,4,+790Ê ,Ê:Ê
3895,AGAMPREET ,4,Ê:Ê ,Ê:Ê
3895,AHEED ,4,Ê:Ê ,-243Ê
3895,AHMADOU ,4,Ê:Ê ,Ê:Ê
3895,AISTIS ,4,+790Ê ,Ê:Ê
3895,AKIM ,4,-580Ê ,Ê:Ê
3895,AKIRA ,4,-1679Ê ,-2162Ê
3895,AKOS ,4,Ê:Ê ,Ê:Ê
3895,AKSHAJ ,4,-1975Ê ,Ê:Ê
3895,AL-AMEEN ,4,-580Ê ,Ê:Ê
3895,ALBEY ,4,Ê:Ê ,Ê:Ê
3895,ALEKSANDRS ,4,-2099Ê ,Ê:Ê
3895,ALEKSEJS ,4,Ê:Ê ,Ê:Ê
3895,ALEXANDAR ,4,Ê:Ê ,Ê:Ê
3895,ALEXANDER-JAMES ,4,Ê:Ê ,Ê:Ê
3895,ALEXEY ,4,-941Ê ,Ê:Ê
3895,ALFY ,4,-73Ê ,-1824Ê
3895,ALIF ,4,-73Ê ,Ê:Ê
3895,ALIM ,4,-1235Ê ,-1590Ê
3895,ALIX ,4,-73Ê ,-2016Ê
3895,ALP ,4,-941Ê ,Ê:Ê
3895,AMAY ,4,-73Ê ,Ê:Ê
3895,AMIL ,4,Ê:Ê ,-1590Ê
3895,AMJAD ,4,-941Ê ,-1590Ê
3895,ANANT ,4,Ê:Ê ,Ê:Ê
3895,ANDI ,4,-1492Ê ,-1316Ê
3895,ANDREW-JAMES ,4,-73Ê ,Ê:Ê
3895,ANTHONY-JAMES ,4,-73Ê ,Ê:Ê
3895,ANUSH ,4,-73Ê ,-885Ê
3895,ANZAR ,4,+790Ê ,Ê:Ê
3895,ARAF ,4,+790Ê ,Ê:Ê
3895,ARAZ ,4,-73Ê ,Ê:Ê
3895,ARBAAZ ,4,Ê:Ê ,-1316Ê
3895,ARCHIBOLD ,4,Ê:Ê ,Ê:Ê
3895,ARIAS ,4,Ê:Ê ,Ê:Ê
3895,ARIO ,4,+790Ê ,Ê:Ê
3895,ARLOW ,4,-580Ê ,Ê:Ê
3895,ARMEL ,4,Ê:Ê ,Ê:Ê
3895,AROOSH ,4,Ê:Ê ,Ê:Ê
3895,ARSENE ,4,Ê:Ê ,Ê:Ê
3895,ARSHAD ,4,-73Ê ,Ê:Ê
3895,ARTEMIS ,4,Ê:Ê ,Ê:Ê
3895,ARTHUR-JAMES ,4,-73Ê ,Ê:Ê
3895,ARTYOM ,4,-941Ê ,Ê:Ê
3895,ARVIND ,4,-580Ê ,-2016Ê
3895,ARWIN ,4,Ê:Ê ,Ê:Ê
3895,ASHLEY-JAMES ,4,+790Ê ,Ê:Ê
3895,ASHTON-LEE ,4,-580Ê ,Ê:Ê
3895,ASLAM ,4,Ê:Ê ,Ê:Ê
3895,ASWIN ,4,-73Ê ,Ê:Ê
3895,ATAS ,4,-73Ê ,Ê:Ê
3895,ATHANASIOS ,4,-73Ê ,Ê:Ê
3895,AURELIEN ,4,-73Ê ,Ê:Ê
3895,AURYN ,4,Ê:Ê ,Ê:Ê
3895,AVANEESH ,4,Ê:Ê ,Ê:Ê
3895,AVAR ,4,Ê:Ê ,Ê:Ê
3895,AWWAB ,4,Ê:Ê ,Ê:Ê
3895,AYRON ,4,Ê:Ê ,-243Ê
3895,BAILEE ,4,-1492Ê ,-1824Ê
3895,BAILIE ,4,-580Ê ,-885Ê
3895,BALAZS ,4,-73Ê ,Ê:Ê
3895,BAO ,4,+790Ê ,Ê:Ê
3895,BARNY ,4,Ê:Ê ,Ê:Ê
3895,BASSAM ,4,Ê:Ê ,Ê:Ê
3895,BENAIAH ,4,-1840Ê ,Ê:Ê
3895,BENEDIKT ,4,Ê:Ê ,-243Ê
3895,BEREN ,4,-941Ê ,-243Ê
3895,BERTRAND ,4,+790Ê ,Ê:Ê
3895,BESIAN ,4,Ê:Ê ,Ê:Ê
3895,BILLIE ,4,-73Ê ,-2396Ê
3895,BILLY-JAMES ,4,Ê:Ê ,Ê:Ê
3895,BLAIN ,4,Ê:Ê ,Ê:Ê
3895,BLAYKE ,4,Ê:Ê ,Ê:Ê
3895,BOBBY-JAMES ,4,-73Ê ,Ê:Ê
3895,BOJIDAR ,4,Ê:Ê ,Ê:Ê
3895,BORAN ,4,-580Ê ,Ê:Ê
3895,BORISLAV ,4,Ê:Ê ,Ê:Ê
3895,BOWE ,4,Ê:Ê ,Ê:Ê
3895,BOYD ,4,-1975Ê ,-2162Ê
3895,BRADLEE ,4,-1492Ê ,-2817Ê
3895,BRADLEY-JAMES ,4,Ê:Ê ,Ê:Ê
3895,BRAMWELL ,4,-941Ê ,Ê:Ê
3895,BRAN ,4,-1235Ê ,-243Ê
3895,BROOKS ,4,Ê:Ê ,Ê:Ê
3895,BURAK ,4,-941Ê ,-2162Ê
3895,BURTON ,4,Ê:Ê ,Ê:Ê
3895,CADYN ,4,Ê:Ê ,Ê:Ê
3895,CAELUM ,4,+790Ê ,-1316Ê
3895,CAILEAN ,4,Ê:Ê ,-243Ê
3895,CAILEB ,4,+790Ê ,Ê:Ê
3895,CAILEN ,4,-1235Ê ,-1316Ê
3895,CAISON ,4,-941Ê ,Ê:Ê
3895,CALLUM-JAMES ,4,Ê:Ê ,-243Ê
3895,CAM'RON ,4,Ê:Ê ,-2614Ê
3895,CARLISLE ,4,-580Ê ,Ê:Ê
3895,CARTER-JAE ,4,Ê:Ê ,Ê:Ê
3895,CARTER-JAY ,4,Ê:Ê ,Ê:Ê
3895,CASSIDY ,4,-1235Ê ,-2298Ê
3895,CASTOR ,4,Ê:Ê ,Ê:Ê
3895,CAVANI ,4,-1235Ê ,Ê:Ê
3895,CELLAN ,4,Ê:Ê ,Ê:Ê
3895,CEMAL ,4,-941Ê ,-885Ê
3895,CHADLEY ,4,Ê:Ê ,-885Ê
3895,CHANDLER ,4,Ê:Ê ,-2396Ê
3895,CHARLI ,4,Ê:Ê ,Ê:Ê
3895,CHARLIE-JACK ,4,+790Ê ,Ê:Ê
3895,CHAY ,4,-1492Ê ,-2784Ê
3895,CHEIKH ,4,Ê:Ê ,-885Ê
3895,CHIBUZO ,4,Ê:Ê ,Ê:Ê
3895,CHIGOZIRIM ,4,Ê:Ê ,Ê:Ê
3895,CHRISTIAAN ,4,Ê:Ê ,-885Ê
3895,CHRISTOPHE ,4,Ê:Ê ,Ê:Ê
3895,CHRISTY ,4,+790Ê ,-2734Ê
3895,CHUKWUDUBEM ,4,-73Ê ,Ê:Ê
3895,CHUN ,4,Ê:Ê ,-1590Ê
3895,CLYDE ,4,-1492Ê ,-2396Ê
3895,COBY-LEE ,4,Ê:Ê ,Ê:Ê
3895,COLBIE ,4,-1235Ê ,-243Ê
3895,COREY-JAY ,4,Ê:Ê ,Ê:Ê
3895,CREE ,4,-73Ê ,-243Ê
3895,CRUZE ,4,-580Ê ,Ê:Ê
3895,DAEGAN ,4,Ê:Ê ,Ê:Ê
3895,DAHEN ,4,-580Ê ,Ê:Ê
3895,DAIMON ,4,Ê:Ê ,Ê:Ê
3895,DAITON ,4,-1679Ê ,Ê:Ê
3895,DANAS ,4,-73Ê ,Ê:Ê
3895,DANIEL-JUNIOR ,4,-73Ê ,Ê:Ê
3895,DANNY-JAMES ,4,Ê:Ê ,Ê:Ê
3895,DANVIR ,4,Ê:Ê ,-243Ê
3895,DARCEY ,4,Ê:Ê ,Ê:Ê
3895,DARION ,4,Ê:Ê ,Ê:Ê
3895,DARIS ,4,Ê:Ê ,Ê:Ê
3895,DAVUT ,4,Ê:Ê ,Ê:Ê
3895,DAVY ,4,-1235Ê ,-2016Ê
3895,DAYA ,4,-1235Ê ,Ê:Ê
3895,DEAKON ,4,-1235Ê ,-885Ê
3895,DEINIOL ,4,Ê:Ê ,Ê:Ê
3895,DEION ,4,Ê:Ê ,Ê:Ê
3895,DEMARI ,4,-941Ê ,-243Ê
3895,DEMBA ,4,+790Ê ,Ê:Ê
3895,DEMID ,4,-73Ê ,Ê:Ê
3895,DENNIE ,4,-1679Ê ,Ê:Ê
3895,DEONTAE ,4,Ê:Ê ,Ê:Ê
3895,DEVAM ,4,+790Ê ,Ê:Ê
3895,DHANESH ,4,Ê:Ê ,Ê:Ê
3895,DHILLON ,4,-1492Ê ,-2547Ê
3895,DHRUVAN ,4,+790Ê ,Ê:Ê
3895,DHYAAN ,4,-941Ê ,Ê:Ê
3895,DIAGO ,4,Ê:Ê ,-885Ê
3895,DIAMOND ,4,-1235Ê ,Ê:Ê
3895,DIAZ ,4,-73Ê ,Ê:Ê
3895,DILSHAAN ,4,+790Ê ,Ê:Ê
3895,DINIS ,4,-1235Ê ,Ê:Ê
3895,DIXON ,4,Ê:Ê ,Ê:Ê
3895,DIYAAN ,4,-1492Ê ,Ê:Ê
3895,DIYON ,4,+790Ê ,Ê:Ê
3895,DJIBRIL ,4,Ê:Ê ,Ê:Ê
3895,DOMANIC ,4,Ê:Ê ,-1316Ê
3895,DOMENICO ,4,-73Ê ,-2016Ê
3895,DRAVEN ,4,-73Ê ,-243Ê
3895,EATHAN ,4,Ê:Ê ,-2614Ê
3895,EBON ,4,-580Ê ,Ê:Ê
3895,ED ,4,-580Ê ,-2016Ê
3895,EDSON ,4,-73Ê ,-885Ê
3895,EFREN ,4,Ê:Ê ,Ê:Ê
3895,EGE ,4,-73Ê ,Ê:Ê
3895,EJAZ ,4,Ê:Ê ,Ê:Ê
3895,ELDEN ,4,+790Ê ,Ê:Ê
3895,ELHAM ,4,+790Ê ,Ê:Ê
3895,ELIAKIM ,4,Ê:Ê ,Ê:Ê
3895,ELIJAH-JAMES ,4,Ê:Ê ,Ê:Ê
3895,ELTON ,4,+790Ê ,-1590Ê
3895,EMERY ,4,+790Ê ,Ê:Ê
3895,EMILIAN ,4,-1235Ê ,Ê:Ê
3895,EMILIJUS ,4,-1235Ê ,Ê:Ê
3895,ERGI ,4,Ê:Ê ,Ê:Ê
3895,ERIS ,4,-1235Ê ,-1316Ê
3895,EROL ,4,Ê:Ê ,-885Ê
3895,ESPEN ,4,+790Ê ,Ê:Ê
3895,ESTEBAN ,4,Ê:Ê ,-1590Ê
3895,EVANAS ,4,-941Ê ,Ê:Ê
3895,EVANGELOS ,4,Ê:Ê ,Ê:Ê
3895,EVANS ,4,-941Ê ,Ê:Ê
3895,FAAIZ ,4,Ê:Ê ,Ê:Ê
3895,FABRIZIO ,4,Ê:Ê ,Ê:Ê
3895,FADIL ,4,Ê:Ê ,-243Ê
3895,FATIH ,4,+790Ê ,Ê:Ê
3895,FAYAZ ,4,Ê:Ê ,Ê:Ê
3895,FELIKS ,4,-1235Ê ,Ê:Ê
3895,FENIX ,4,-73Ê ,Ê:Ê
3895,FERAS ,4,Ê:Ê ,Ê:Ê
3895,FEROZ ,4,Ê:Ê ,-1590Ê
3895,FILIPPOS ,4,-580Ê ,Ê:Ê
3895,FIN ,4,Ê:Ê ,Ê:Ê
3895,FINDLEY ,4,-73Ê ,-1316Ê
3895,FINLEY-JAMES ,4,-1492Ê ,Ê:Ê
3895,FINLEY-JAY ,4,-941Ê ,Ê:Ê
3895,FINNAN ,4,-1235Ê ,-2547Ê
3895,FINNICK ,4,Ê:Ê ,Ê:Ê
3895,FIRAS ,4,+790Ê ,-1316Ê
3895,FLAVIO ,4,+790Ê ,-1824Ê
3895,FLINN ,4,Ê:Ê ,-2162Ê
3895,FRANKEE ,4,+790Ê ,Ê:Ê
3895,FRANKIE-JAMES ,4,-941Ê ,Ê:Ê
3895,FRANKIE-RAY ,4,Ê:Ê ,Ê:Ê
3895,FRANTISEK ,4,-941Ê ,Ê:Ê
3895,FREDDIE-JOE ,4,Ê:Ê ,Ê:Ê
3895,FREDERICO ,4,-941Ê ,-1316Ê
3895,FRITZ ,4,Ê:Ê ,Ê:Ê
3895,FUAD ,4,-1235Ê ,-2856Ê
3895,FURQAN ,4,-1840Ê ,-1590Ê
3895,FYN ,4,Ê:Ê ,Ê:Ê
3895,GAETANO ,4,Ê:Ê ,-885Ê
3895,GAGANDEEP ,4,Ê:Ê ,-1824Ê
3895,GAUTAM ,4,-941Ê ,-243Ê
3895,GAUTHAM ,4,-73Ê ,Ê:Ê
3895,GAVRIEL ,4,-1840Ê ,-1316Ê
3895,GEORDIE ,4,Ê:Ê ,-2484Ê
3895,GEORGIO ,4,-580Ê ,-1824Ê
3895,GHULAM ,4,-1679Ê ,-1590Ê
3895,GIBRIL ,4,-73Ê ,-885Ê
3895,GIOVANI ,4,+790Ê ,Ê:Ê
3895,GONCALO ,4,-73Ê ,-1590Ê
3895,GREY ,4,-73Ê ,Ê:Ê
3895,GRIFFITH ,4,-941Ê ,-243Ê
3895,GULAM ,4,-73Ê ,-885Ê
3895,GURKARAN ,4,+790Ê ,-243Ê
3895,GURSHAN ,4,-580Ê ,Ê:Ê
3895,GURTEJ ,4,-1679Ê ,Ê:Ê
3895,GURVIR ,4,-1492Ê ,-243Ê
3895,GUSTAVE ,4,Ê:Ê ,Ê:Ê
3895,GWERN ,4,Ê:Ê ,Ê:Ê
3895,HAARITH ,4,-73Ê ,Ê:Ê
3895,HAASHIM ,4,-941Ê ,-2298Ê
3895,HAAZIQ ,4,-941Ê ,Ê:Ê
3895,HABIBULLAH ,4,-73Ê ,Ê:Ê
3895,HALEN ,4,Ê:Ê ,Ê:Ê
3895,HAMDAAN ,4,+790Ê ,Ê:Ê
3895,HAMED ,4,-941Ê ,-1316Ê
3895,HANIF ,4,-1235Ê ,-2396Ê
3895,HANO ,4,Ê:Ê ,Ê:Ê
3895,HANZALA ,4,-580Ê ,-1316Ê
3895,HARGUN ,4,-941Ê ,Ê:Ê
3895,HARIN ,4,Ê:Ê ,Ê:Ê
3895,HARIT ,4,Ê:Ê ,Ê:Ê
3895,HARLEY-JOE ,4,-580Ê ,Ê:Ê
3895,HARLYN ,4,-1235Ê ,Ê:Ê
3895,HARRISON-JAMES ,4,-73Ê ,Ê:Ê
3895,HARSH ,4,-1235Ê ,-2856Ê
3895,HARVI ,4,Ê:Ê ,-243Ê
3895,HARYAD ,4,Ê:Ê ,Ê:Ê
3895,HASAAN ,4,+790Ê ,Ê:Ê
3895,HAZE ,4,Ê:Ê ,Ê:Ê
3895,HAZEM ,4,Ê:Ê ,Ê:Ê
3895,HAZIM ,4,Ê:Ê ,-243Ê
3895,HENRIJS ,4,Ê:Ê ,Ê:Ê
3895,HERMAN ,4,Ê:Ê ,Ê:Ê
3895,HERO ,4,Ê:Ê ,Ê:Ê
3895,HERSHI ,4,Ê:Ê ,Ê:Ê
3895,HEWAD ,4,Ê:Ê ,Ê:Ê
3895,HOLDEN ,4,-1492Ê ,-243Ê
3895,HOLLIS ,4,+790Ê ,Ê:Ê
3895,HREHAAN ,4,Ê:Ê ,Ê:Ê
3895,HRITHIK ,4,+790Ê ,Ê:Ê
3895,HYLTON ,4,Ê:Ê ,Ê:Ê
3895,HYWEL ,4,-1235Ê ,-2298Ê
3895,IACOB ,4,Ê:Ê ,Ê:Ê
3895,IASON ,4,Ê:Ê ,Ê:Ê
3895,IBAAD ,4,+790Ê ,-885Ê
3895,IBRAHIMA ,4,-1492Ê ,-243Ê
3895,IDRISS ,4,-73Ê ,-243Ê
3895,IFOR ,4,Ê:Ê ,Ê:Ê
3895,IJAZ ,4,-580Ê ,-885Ê
3895,IKE ,4,-73Ê ,-243Ê
3895,ILIYA ,4,+790Ê ,Ê:Ê
3895,IMRAAN ,4,-1492Ê ,Ê:Ê
3895,INDIO ,4,Ê:Ê ,Ê:Ê
3895,INNES ,4,-1235Ê ,-885Ê
3895,IREMIDE ,4,Ê:Ê ,Ê:Ê
3895,IRFAAN ,4,-73Ê ,-243Ê
3895,IRTAZA ,4,Ê:Ê ,Ê:Ê
3895,ISAA ,4,Ê:Ê ,-243Ê
3895,ISAC ,4,-1679Ê ,-885Ê
3895,ISIAH ,4,-1235Ê ,-1316Ê
3895,ISRAR ,4,+790Ê ,-1316Ê
3895,IZAN ,4,-580Ê ,Ê:Ê
3895,IZAYAH ,4,-580Ê ,Ê:Ê
3895,JABRIL ,4,-1235Ê ,-1316Ê
3895,JACOB-GEORGE ,4,Ê:Ê ,Ê:Ê
3895,JACUB ,4,-580Ê ,Ê:Ê
3895,JAELEN ,4,Ê:Ê ,Ê:Ê
3895,JAHAAN ,4,Ê:Ê ,Ê:Ê
3895,JAICOB ,4,Ê:Ê ,Ê:Ê
3895,JAIDYN ,4,-580Ê ,Ê:Ê
3895,JALAL ,4,-941Ê ,-1824Ê
3895,JALIL ,4,Ê:Ê ,-1824Ê
3895,JAMES-DEAN ,4,Ê:Ê ,Ê:Ê
3895,JAXTON ,4,Ê:Ê ,Ê:Ê
3895,JAY-J ,4,-73Ê ,Ê:Ê
3895,JAYEN ,4,-1492Ê ,Ê:Ê
3895,JEET ,4,+790Ê ,-243Ê
3895,JEREMIASZ ,4,-580Ê ,Ê:Ê
3895,JETSON ,4,+790Ê ,Ê:Ê
3895,JEZREEL ,4,Ê:Ê ,-885Ê
3895,JIBRAEEL ,4,-1235Ê ,-243Ê
3895,JIBRAEL ,4,Ê:Ê ,Ê:Ê
3895,JIMMI ,4,-73Ê ,-2162Ê
3895,JIYAN ,4,-73Ê ,Ê:Ê
3895,JOAQUIM ,4,Ê:Ê ,Ê:Ê
3895,JOLYON ,4,+790Ê ,-2734Ê
3895,JON-JAMES ,4,Ê:Ê ,Ê:Ê
3895,JONES ,4,Ê:Ê ,-243Ê
3895,JONI ,4,Ê:Ê ,Ê:Ê
3895,JOOLS ,4,-580Ê ,-1824Ê
3895,JORAWAR ,4,-1235Ê ,Ê:Ê
3895,JORDON ,4,-1235Ê ,-3441Ê
3895,JORDYN ,4,Ê:Ê ,Ê:Ê
3895,JOSEPH-JAMES ,4,-941Ê ,Ê:Ê
3895,JOSHUA-LEE ,4,-73Ê ,-1824Ê
3895,JOZIAH ,4,-73Ê ,Ê:Ê
3895,JUSTAS ,4,-941Ê ,Ê:Ê
3895,KABEER ,4,Ê:Ê ,-243Ê
3895,KADIN ,4,Ê:Ê ,Ê:Ê
3895,KAELUM ,4,Ê:Ê ,Ê:Ê
3895,KAIREN ,4,+790Ê ,Ê:Ê
3895,KALIB ,4,Ê:Ê ,Ê:Ê
3895,KAMALI ,4,-580Ê ,Ê:Ê
3895,KAMAR ,4,Ê:Ê ,-243Ê
3895,KAMARLEY ,4,Ê:Ê ,Ê:Ê
3895,KAMDEN ,4,Ê:Ê ,Ê:Ê
3895,KAMILIS ,4,Ê:Ê ,Ê:Ê
3895,KANISHK ,4,-941Ê ,Ê:Ê
3895,KANYE ,4,Ê:Ê ,-3296Ê
3895,KARSEN ,4,Ê:Ê ,Ê:Ê
3895,KAVAN ,4,-2278Ê ,-2734Ê
3895,KAVEER ,4,Ê:Ê ,Ê:Ê
3895,KAY ,4,Ê:Ê ,Ê:Ê
